iD,N,mu,T,m,q,C2,err
4,50,0.2,1.55,0.00039999999999999996,5.857440000000001e-05,1.5563176335313864,0.1615219693666875
4,50,1.5,0.8,0.8648640000000001,0.8495367424,0.08736459269325061,1383.3283538868334
4,50,0.4,0.575,0.0014600000000000008,0.0017403096000000002,22.376821448545815,2.8440518642393866
4,50,1.7,2.0,0.0027559999999999998,0.0001080952,1.4393135810304034,0.18733523785686224
4,50,1.8,1.85,0.0048,8.83216e-05,1.6155919957267968,0.1761798164505474
4,50,1.3,1.1,0.003212,5.267119999999999e-05,12.36227313999003,0.22362453072325836
4,50,1.7,1.325,-0.003928,0.0001025744,3.988453145728792,0.16897446365790586
4,50,0.8,1.85,-0.00014,0.0001531384,1.4033932299011658,0.16902642783391633
4,50,1.1,1.25,-0.0003880000000000001,8.33672e-05,2.514834564696936,0.1543598662833249
4,50,1.1,0.8,-0.000692,9.878e-05,4.762340260300518,0.14475619853941027
4,50,0.0,0.875,-0.00014800000000000024,6.98888e-05,3.593470777215434,0.15295350909531719
4,50,0.9,1.175,-0.00252,9.458080000000001e-05,2.471774704543388,0.1508190529659441
4,50,0.9,0.725,0.006215999999999999,0.00016860800000000002,9.830045435071284,0.18915398864912256
4,50,0.6,1.55,0.0020120000000000003,7.7716e-05,1.6624192973393077,0.15117412665797153
4,50,1.6,1.55,-0.001364,8.48728e-05,2.1307037866458205,0.17804857005748093
4,50,1.9,1.4,0.006052000000000001,7.14376e-05,12.74181971467623,0.263253579045115
4,50,1.2,1.775,0.0009000000000000002,7.869999999999999e-05,1.4619764500846726,0.16764012864469197
4,50,0.9,1.1,-0.001148,8.650159999999999e-05,2.3797752061173316,0.14461528269239435
4,50,0.0,1.175,-0.00010000000000000003,6.77096e-05,2.9899263711465425,0.15495164633667974
4,50,0.4,0.8,0.0046040000000000005,0.000228516,7.491941898985692,0.1759556676948337
4,50,1.5,0.5,0.712212,0.8530212471999999,0.08947396565904754,76.75643377162297
4,50,1.1,0.725,-0.0030400000000000006,5.74928e-05,12.513853810364719,0.27092511148463033
4,50,1.7,0.65,-0.8617080000000001,0.8506189112,0.10266607468114973,326.4431681850571
4,50,1.4,1.925,0.0012880000000000003,0.000126352,1.4339099666700295,0.18221358019826453
4,50,0.2,1.85,-0.0004240000000000001,0.00011900319999999999,1.4149083335807533,0.17319478847429787
4,50,0.4,0.875,0.0011840000000000002,7.28096e-05,9.669480278172482,0.21161745381695335
4,50,1.9,1.1,-0.012768,0.00021350880000000003,19.272821358075788,0.41538993475096064
4,50,1.2,1.85,-0.0017880000000000005,0.000114964,1.4884388686758112,0.16669235029550222
4,50,1.8,1.775,0.003524,8.41192e-05,1.6108055472270604,0.16805934009437995
4,50,2.0,1.55,-0.004039999999999999,9.872799999999998e-05,3.780850543969667,0.17426362226384481
4,50,0.3,1.1,0.0016479999999999997,0.00014135360000000003,2.487493798812276,0.1511413791482328
4,50,1.3,1.4,0.0029159999999999998,8.886640000000001e-05,2.510323864285071,0.16186364577165524
4,50,0.5,1.775,0.00094,8.18408e-05,1.4379178146459786,0.16289669935458526
4,50,1.7,1.625,-0.00035200000000000005,7.35072e-05,2.2433314099654615,0.17954107422139837
4,50,0.0,1.775,-0.001816,0.0001153392,1.4778225258991875,0.16625376313735782
4,50,0.3,0.725,-0.001464,0.00013043999999999998,4.07534438256987,0.143742128590075
4,50,0.3,1.175,0.000728,0.0001041408,2.3752035007647887,0.14641116224799694
4,50,0.5,1.7,-0.0015240000000000002,0.0001002248,1.384627800301589,0.15785036435583502
4,50,1.4,0.95,-0.011096000000000002,0.00019037919999999997,9.933002161723914,0.20186987593349962
4,50,1.9,2.0,-0.0005199999999999998,0.00010242239999999999,1.460182290091996,0.18021107909495526
4,50,1.6,1.85,-0.0017759999999999998,0.0001144064,1.7527336852957405,0.1767673718562497
4,50,1.9,1.325,-0.0066960000000000006,0.000135344,9.675180526859243,0.22389765607951198
4,50,1.0,1.925,-0.0020080000000000002,5.8587199999999994e-05,1.3659547777458818,0.17489741201785314
4,50,0.6,1.85,0.0033279999999999994,0.00011500320000000001,1.4224846250058356,0.1723051309345336
4,50,1.3,0.65,-0.022364,0.0006789256,17.33804908374197,0.3882942604879721
4,50,1.5,0.725,-0.0005559999999999999,3.6484000000000005e-05,13.734947972812638,0.3227595438587906
4,50,1.1,0.5,-0.00624,0.0005362191999999998,17.945322726811018,0.7472618006820191
4,50,1.0,0.95,0.00011999999999999983,8.1544e-05,6.047534985926793,0.1741454921791261
4,50,0.7,1.175,0.000248,8.86384e-05,2.0167782668288408,0.1403439233967941
4,50,0.1,1.7,0.000796,9.67944e-05,1.499964888450555,0.1746217816614785
4,50,0.8,1.55,0.00066,7.67656e-05,1.6694299332125306,0.15533219224350903
4,50,0.7,0.725,-0.0004039999999999999,4.6992799999999995e-05,8.970036048625687,0.1883300761338333
4,50,1.3,1.625,-0.004288,0.00010399680000000001,1.832534079571534,0.1644276676696529
4,50,2.0,1.775,-0.003695999999999999,6.0025600000000003e-05,5.72188095202763,0.21315508665716879
4,50,1.8,1.55,-0.00164,0.00012424640000000003,2.1221974841377285,0.16958883097975513
4,50,0.7,1.1,-0.0001480000000000001,9.26904e-05,2.7607276903543068,0.14305116609651886
4,50,0.1,1.775,9.599999999999966e-05,9.27856e-05,1.4446318603566113,0.16811115415179254
4,50,1.7,1.4,0.002172,7.776239999999999e-05,6.3706987177653085,0.20662115236882014
4,50,0.9,0.65,-0.007951999999999999,0.0005829343999999999,26.482533040364952,0.7987436295191571
4,50,0.5,2.0,-0.0004679999999999999,0.00015277679999999998,1.331248871693941,0.18544012367493454
4,50,0.4,1.625,-0.0037120000000000005,0.0001633248,1.4296952483249477,0.17144883543258432
4,50,2.0,0.875,-0.9179400000000001,0.8688547320000001,0.062213034323045466,393.3888457593626
4,50,1.4,1.475,-0.002852,0.0001086584,2.2833880628390815,0.16189323275579856
4,50,0.2,1.025,-0.0016119999999999995,0.000144252,2.669211594324324,0.14701277702763638
4,50,0.8,1.925,0.000596,6.90024e-05,1.3814608203929908,0.17642539557264605
4,50,0.5,0.95,0.002424,0.00010852000000000001,3.548981313921211,0.14496115162726658
4,50,1.1,1.025,-0.0006000000000000002,7.57264e-05,6.225807108729657,0.18239076297553994
4,50,1.2,0.575,0.004924,0.0001397976,10.778263178725565,0.2736039194478358
4,50,0.9,1.4,0.0007799999999999999,8.51464e-05,1.8197860723767263,0.15614063483504925
4,50,0.6,1.025,0.0011879999999999998,9.37688e-05,4.171907105092621,0.1583635129242848
4,50,1.0,1.475,0.001164,7.858799999999999e-05,1.6154083969158666,0.14700929973857188
4,50,1.8,0.875,0.8643559999999998,0.8164858104,0.09949269305572163,461.53343399564795
4,50,0.9,1.475,2.000000000000027e-05,6.52936e-05,1.814346460281862,0.1543367322573848
4,50,0.0,2.0,-0.0007880000000000001,0.0001126568,1.3203759344309365,0.18629129654352608
4,50,0.1,2.0,0.003632,0.00010969119999999999,1.3548951995814924,0.18136328393320594
4,50,0.4,1.25,0.00116,0.0001230752,1.869906822836262,0.142963064732622
4,50,1.6,0.575,-0.9314880000000001,0.8912280176000001,0.0735308327727017,81.33171138738487
4,50,1.5,1.025,-0.0047799999999999995,6.759919999999999e-05,17.26838484662791,0.3708729164871997
4,50,0.1,0.95,0.001948,0.0001289832,4.806353974800234,0.1587076737235389
4,50,2.0,1.7,0.007308000000000001,0.00015959600000000002,2.8507734503351334,0.17676355170255506
4,50,0.1,1.025,0.0008560000000000001,4.91568e-05,4.161860128386306,0.15604494091040744
4,50,1.7,1.475,0.006364,0.0001692008,2.749848170871468,0.1672211481579799
4,50,0.7,1.625,-0.002068,9.3436e-05,1.7137947084018783,0.16174162640786388
4,50,0.6,2.0,0.0002960000000000003,0.0001049552,1.3392247288561043,0.1742940436043977
4,50,0.3,1.25,-0.00084,0.00013710720000000001,2.152804758974322,0.14975924463200932
4,50,1.1,0.575,-0.0027040000000000007,0.000101288,19.771745196402534,0.7592697505884107
4,50,0.6,0.95,-0.0009519999999999999,4.0344e-05,4.622276851682765,0.15933870312528406
4,50,1.2,1.025,0.0004039999999999998,8.54424e-05,3.023834164070979,0.14097422955832775
4,50,0.7,1.25,0.0003800000000000001,8.77656e-05,2.099997035243746,0.14403855015421277
4,50,0.2,2.0,0.00034000000000000046,0.0001308712,1.3405051040561096,0.1873326406158924
4,50,0.3,1.625,0.0029600000000000004,0.0001111408,1.4576075277535865,0.15908654813000972
4,50,1.3,1.475,-0.002452,0.00018048239999999996,1.7862195490618127,0.1514955439592074
4,50,0.5,1.025,-0.001596,7.48024e-05,4.7795111861698345,0.16220394226830523
4,50,1.8,1.7,0.003816,0.00011288320000000002,2.0504925214841334,0.176733593640351
4,50,1.6,1.025,0.005128000000000001,8.11712e-05,10.699879667037115,0.21840443775112428
4,50,0.2,0.95,0.001016,0.0001026928,2.982544016103859,0.1353535282431203
4,50,1.9,1.175,0.00025199999999999995,8.508400000000001e-05,7.588760650484603,0.19457016129748
4,50,1.5,0.575,0.0055000000000000005,9.279119999999999e-05,15.909172010139365,0.6043147585788639
4,50,0.0,0.5,-0.0014080000000000002,0.0001253776,11.94193267302969,0.2849895946789517
4,50,1.1,1.85,-0.0074080000000000005,0.00016292639999999998,1.4832788947631548,0.17467667421607136
4,50,0.7,0.875,0.0022760000000000002,6.31256e-05,4.212560323188144,0.1526895879677962
4,50,1.7,1.925,0.0014520000000000002,0.00011514159999999999,2.311218737688193,0.18543209106729194
4,50,0.1,1.85,-0.00023200000000000008,0.00010841759999999999,1.4514454648713992,0.17717149725636677
4,50,1.8,1.25,-0.0009760000000000002,4.7720000000000004e-05,8.016326621903596,0.19912965091073084
4,50,1.4,0.65,-0.0032600000000000003,7.6316e-05,9.902531948302773,0.227074833468543
4,50,1.2,0.725,-0.029128,0.0017635456,19.75371320107501,0.5327989578492301
4,50,0.7,0.8,-0.001788,0.0001428184,6.2935588003810174,0.1532400546817952
4,50,1.6,0.5,-0.8656,0.8575539663999998,0.15288254571829463,30.8603363890722
4,50,1.7,0.95,0.028568000000000003,0.0010783600000000002,18.125097334402867,0.3918457473415699
4,50,0.9,0.575,-0.0006960000000000002,8.963040000000001e-05,12.120868025258885,0.3836137564734473
4,50,0.6,1.7,-0.00016799999999999967,0.0001232064,1.4113691062811353,0.16312581407822674
4,50,1.8,0.8,0.0035039999999999997,0.0001051264,9.453603528913506,0.18197934275684038
4,50,0.9,1.325,-0.0017360000000000003,9.407360000000001e-05,1.8431462919327948,0.15403452037714732
4,50,1.4,1.625,0.0030599999999999994,9.690159999999997e-05,2.1832815363621414,0.17700184202740482
4,50,0.9,0.5,-0.00216,2.5764800000000004e-05,21.086285148928738,2.14579614283415
4,50,0.6,1.775,-0.002236,8.934480000000002e-05,1.5383569292543058,0.16985980173894125
4,50,1.0,1.4,0.0010000000000000002,6.87584e-05,3.6042938841322467,0.1805726207765232
4,50,1.2,0.5,0.028011999999999995,0.013546764000000003,26.303537251758243,4.507648297303528
4,50,0.3,0.8,-0.0007640000000000001,0.00011361200000000002,5.108510933853029,0.1490907133715907
4,50,1.6,0.725,-0.8221280000000002,0.825906056,0.13338592773152383,324.4148593399033
4,50,1.0,0.65,-0.0037679999999999996,7.20048e-05,6.0471739998949605,0.1581503917788901
4,50,1.3,1.925,-0.00044799999999999994,5.7128000000000006e-05,1.3818990985981077,0.17871562442779004
4,50,0.5,1.85,-0.0004919999999999999,9.094639999999998e-05,1.3773227752830925,0.17048628707537766
4,50,2.0,1.25,-0.028656,0.0009137024000000001,24.2450803279741,0.6575720453352079
4,50,0.0,1.4,-0.00047200000000000014,8.066559999999999e-05,1.7057734744759516,0.1583956858352576
4,50,0.3,0.875,0.0018320000000000003,0.000103784,5.458155771159327,0.16065555880794744
4,50,1.5,1.85,-0.0017440000000000003,0.00010695520000000002,1.463402199851569,0.17358461827793312
4,50,0.4,1.1,0.00288,0.00016319840000000003,2.617687800036698,0.1459562148682776
4,50,1.4,1.4,0.004056,0.00011697760000000002,1.9816619045807224,0.15812937043655612
4,50,0.2,1.775,0.0001079999999999999,0.000134284,1.4002830401060238,0.16987091817616365
4,50,1.0,1.625,0.002112,0.00010635040000000002,1.4808963778244202,0.15493122441645438
4,50,0.4,0.725,-0.0018440000000000002,0.00012668080000000003,16.390996283161044,0.28333577637866353
4,50,0.4,1.175,0.002272,7.670559999999999e-05,2.3171051808128844,0.14663046869505567
4,50,0.2,1.7,0.001152,8.139359999999999e-05,1.3947195249169744,0.16442548405557225
4,50,2.0,0.8,0.0245,0.0006422775999999999,32.85272720324379,5.713218063096581
4,50,1.3,0.95,-0.005852,0.0001223688,13.877173503895365,0.26713953448124134
5,50,1.4,0.575,0.0017599999999999998,5.33648e-05,10.877647057677319,0.2195590568508011
5,50,1.8,1.175,0.002328,0.00010227680000000001,12.34955270913013,0.2614961540213786
5,50,1.7,1.025,0.0034879999999999998,6.538239999999999e-05,21.054760147284927,0.6138596376763675
5,50,0.3,0.95,-0.0003560000000000004,8.26776e-05,2.6342179113956967,0.14282894311003874
5,50,0.4,1.025,0.0005520000000000001,9.05568e-05,2.809736995531318,0.146654013393044
5,50,1.2,1.475,-7.199999999999995e-05,5.5328e-05,1.7247208737610027,0.15611920644894944
5,50,1.9,1.7,0.0003119999999999997,7.38688e-05,3.2105104236787323,0.18430886325687043
5,50,0.3,2.0,-0.0011800000000000003,0.00011629360000000002,1.305497568482551,0.18251396136216833
5,50,0.6,1.25,0.0014239999999999997,0.0001227264,2.0088321587726963,0.13978521685051842
5,50,0.2,1.625,0.0020319999999999995,9.221919999999999e-05,1.6345458715903018,0.16208502308485676
5,50,2.0,1.175,-0.0034960000000000004,5.0048e-05,19.892604916659316,0.3772993861127933
5,50,0.7,0.95,0.0005719999999999997,0.00013521679999999996,3.4865392322878956,0.15034596271653716
5,50,1.3,1.025,0.0008679999999999997,6.01752e-05,4.806469202867016,0.1562818423887299
5,50,1.0,0.575,0.00444,0.0005875504,22.286392673378778,0.7239596446893305
5,50,0.6,1.625,0.0009440000000000001,6.72688e-05,1.5008780102539234,0.16327193897703002
5,50,0.2,1.25,-0.0020719999999999996,9.030079999999999e-05,2.2385860320234685,0.15055781334265203
5,50,0.7,2.0,0.00037200000000000026,6.301680000000001e-05,1.355044466047099,0.18649751857175142
5,50,1.6,1.475,0.000836,6.475920000000001e-05,4.7531459072583315,0.18901292260504512
5,50,0.5,0.725,0.0006120000000000003,7.493519999999999e-05,12.003397823911014,0.19740060464579878
5,50,1.2,0.95,-0.00048,7.20576e-05,3.892549477198591,0.14944746245962623
5,50,0.5,1.175,-0.00212,5.040319999999999e-05,2.4185568378182842,0.14761639803687954
5,50,0.3,1.7,-0.0010320000000000001,8.65808e-05,1.4565765098084231,0.16024089959316154
5,50,1.1,1.625,-8.800000000000013e-05,7.57968e-05,1.6357078107591383,0.16126466088262473
5,50,0.5,1.1,0.002752,8.210719999999999e-05,3.5684323358458196,0.15295335686122852
5,50,0.3,1.775,0.00084,9.080640000000001e-05,1.4568032180239265,0.17628560012324196
5,50,1.5,1.4,-0.004712,0.0001088784,3.693736228424982,0.16673276468175824
5,50,1.2,1.925,-0.001096,9.547680000000001e-05,1.5407427367760147,0.17853816695373717
5,50,0.4,1.85,-0.0020520000000000004,8.29352e-05,1.3684606680266487,0.16871492359328863
5,50,1.4,1.85,-0.0022,0.00011827680000000002,1.5450789523409498,0.17309175488239806
5,50,0.2,0.875,-0.0017519999999999999,6.28208e-05,8.271756932322422,0.19082282841441625
5,50,1.7,0.725,0.005528,8.157439999999999e-05,19.850204584425498,0.45127071650696193
5,50,1.3,0.5,0.07523200000000001,0.008162492799999999,25.482945723582116,333.5068313061199
5,50,0.2,0.8,-0.0005519999999999999,0.0001476656,12.170526675263536,0.20850939637855095
5,50,1.1,0.65,-0.035528,0.0019906128,28.472085564535636,0.9308199347092069
5,50,0.8,0.5,0.0008520000000000001,7.366959999999999e-05,14.393795870795097,0.346586293665877
5,50,0.1,1.1,0.0002599999999999999,8.151279999999999e-05,2.9658030465012177,0.14726466860509738
5,50,1.1,1.4,-0.00096,0.00011115679999999998,2.137372364201546,0.1578411995220132
5,50,0.7,1.775,-0.0029239999999999995,0.00015558639999999998,1.5220801470946106,0.17044841026047525
5,50,1.5,1.625,-0.002968,0.0001010176,1.8116874211714558,0.16392731547579392
5,50,0.8,0.575,0.011168,0.0007002624,18.922390149157536,40.246788483547796
5,50,0.1,1.175,0.002668,9.531279999999997e-05,2.661738681526531,0.15141769284956724
5,50,1.9,0.8,-0.9259479999999999,0.8958125176,0.044787234178118765,3548.0185359294073
5,50,0.7,1.7,0.00020399999999999992,9.377999999999999e-05,1.4519844202810321,0.160185506512319
5,50,1.6,0.95,0.006604000000000001,9.44408e-05,12.051264775313411,0.26043704784927363
5,50,0.8,1.325,-0.002208,0.0001012128,2.148141358491349,0.14757507135102738
5,50,0.1,0.725,0.004279999999999999,0.0002854752,5.551838267547619,0.16887099915182816
5,50,1.5,0.65,0.27562000000000003,0.0918146728,22.230933281075593,24.534617450054554
5,50,0.6,0.8,-0.003843999999999999,0.00013473519999999996,7.40143818533083,0.17074248258147853
5,50,1.7,0.5,0.9149200000000001,0.889735288,0.08094876635793115,303.5678984983319
5,50,1.3,0.725,0.00122,5.4485600000000006e-05,6.5148944540389335,0.1704384654617755
5,50,0.6,0.875,-0.00134,5.2082399999999995e-05,10.270530506491053,0.19534425361453503
5,50,1.0,1.85,-0.0003159999999999999,0.00012646960000000003,1.3639799612177104,0.16581911814835548
5,50,1.9,1.25,-0.016672,0.00037135680000000004,16.811541359532058,0.33178229121237857
5,50,1.6,1.925,-0.001136,9.22096e-05,1.4943645642145942,0.1774580885621914
5,50,0.0,1.025,-0.002512,0.00010074560000000001,2.6194675183921587,0.13650879963089602
5,50,0.6,1.1,-0.0018520000000000001,9.846319999999998e-05,2.621536106435694,0.14774354725768066
5,50,1.6,1.4,0.0019399999999999999,0.00010526639999999999,2.0209780304710625,0.1585865490245275
5,50,1.2,1.625,0.0013040000000000003,8.110559999999999e-05,1.5136345526020125,0.16440823196304966
5,50,1.9,1.55,-0.0036160000000000003,7.46736e-05,9.011137116942384,0.23337587809212726
5,50,0.6,1.175,-0.0017920000000000002,5.82304e-05,2.8216950607796196,0.14461950239743024
5,50,1.1,0.95,-0.00018400000000000005,8.589599999999999e-05,7.572145495690543,0.1647129552353529
5,50,0.9,1.55,-0.0030279999999999994,6.56664e-05,1.6799855943650612,0.15580533296482516
5,50,0.6,0.725,0.0043679999999999995,8.48944e-05,8.102229873082557,0.16610012823026118
5,50,1.2,0.65,-0.013055999999999998,0.0003210863999999999,17.296798057256087,0.4010683964941145
5,50,1.0,0.5,-0.038432,0.0028821088,19.772625181945287,3.707627237401101
5,50,0.1,0.8,0.002636,0.00019599599999999998,12.22879136732603,0.2588731467858668
5,50,1.4,0.725,0.0034959999999999995,0.0001448704,7.419556102464409,0.17585761883921605
5,50,0.1,0.875,-0.001352,0.00021546080000000003,3.499899464761295,0.14261413637835968
5,50,2.0,1.1,0.33004399999999995,0.11223030800000001,23.962791460788186,1.3183440831214492
5,50,1.8,1.325,0.010392000000000002,0.0001634784,17.486267303257986,0.35667786518489714
5,50,1.8,2.0,0.0007360000000000002,9.2064e-05,2.4527244848448095,0.20275065652773838
5,50,1.7,1.85,0.0048720000000000005,0.0001067728,1.935326457372871,0.18043093797991638
5,50,1.1,1.925,-0.001768,0.00011924,1.4275931496295946,0.18092359863705307
5,50,0.7,1.85,0.0022919999999999998,0.0001491912,1.3916137642500603,0.1773485479436783
5,50,0.2,0.725,0.0030719999999999996,6.991360000000001e-05,11.340247633702557,0.20996487841438635
5,50,1.5,0.95,0.00092,5.55088e-05,16.28479377042829,0.29729206402506503
5,50,0.2,1.175,-0.0009559999999999998,0.0001018872,2.3076316452941783,0.14756019656169753
5,50,0.4,1.7,0.0018599999999999999,7.72424e-05,1.5901593987839806,0.16937056833205744
